value,source_id,notes_ids,iso3,Country__ESTANDAR,Years__ESTANDAR,Deciles,Geographical area
4.95871,26,8620,,Latin America (simple average),2014,Decile 4,National
6.09349,26,8620,,Latin America (simple average),2014,Decile 5,National
7.42906,26,8620,,Latin America (simple average),2014,Decile 6,National
9.13331,26,8620,,Latin America (simple average),2014,Decile 7,National
11.62973,26,8620,,Latin America (simple average),2014,Decile 8,National
16.05249,26,8620,,Latin America (simple average),2014,Decile 9,National
1.79827,26,8620,,Latin America (simple average),2014,Decile 1,Rural
34.38582,26,8620,,Latin America (simple average),2014,Decile 10,Rural
3.16836,26,8620,,Latin America (simple average),2014,Decile 2,Rural
4.21683,26,8620,,Latin America (simple average),2014,Decile 3,Rural
5.26452,26,8620,,Latin America (simple average),2014,Decile 4,Rural
6.41117,26,8620,,Latin America (simple average),2014,Decile 5,Rural
7.76782,26,8620,,Latin America (simple average),2014,Decile 6,Rural
9.45396,26,8620,,Latin America (simple average),2014,Decile 7,Rural
11.8432,26,8620,,Latin America (simple average),2014,Decile 8,Rural
15.69006,26,8620,,Latin America (simple average),2014,Decile 9,Rural
1.91802,26,8620,,Latin America (simple average),2014,Decile 1,Urban
34.96402,26,8620,,Latin America (simple average),2014,Decile 10,Urban
3.2234,26,8620,,Latin America (simple average),2014,Decile 2,Urban
4.20731,26,8620,,Latin America (simple average),2014,Decile 3,Urban
5.18974,26,8620,,Latin America (simple average),2014,Decile 4,Urban
6.26516,26,8620,,Latin America (simple average),2014,Decile 5,Urban
7.53172,26,8620,,Latin America (simple average),2014,Decile 6,Urban
9.19025,26,8620,,Latin America (simple average),2014,Decile 7,Urban
11.57275,26,8620,,Latin America (simple average),2014,Decile 8,Urban
15.93763,26,8620,,Latin America (simple average),2014,Decile 9,Urban
1.6372,26,8620,,Latin America (simple average),2015,Decile 1,National
35.83438,26,8620,,Latin America (simple average),2015,Decile 10,National
2.93433,26,8620,,Latin America (simple average),2015,Decile 2,National
3.9733,26,8620,,Latin America (simple average),2015,Decile 3,National
4.99413,26,8620,,Latin America (simple average),2015,Decile 4,National
6.14933,26,8620,,Latin America (simple average),2015,Decile 5,National
7.48516,26,8620,,Latin America (simple average),2015,Decile 6,National
9.22866,26,8620,,Latin America (simple average),2015,Decile 7,National
11.68153,26,8620,,Latin America (simple average),2015,Decile 8,National
16.08198,26,8620,,Latin America (simple average),2015,Decile 9,National
1.80383,26,8620,,Latin America (simple average),2015,Decile 1,Rural
34.17541,26,8620,,Latin America (simple average),2015,Decile 10,Rural
3.17876,26,8620,,Latin America (simple average),2015,Decile 2,Rural
4.24107,26,8620,,Latin America (simple average),2015,Decile 3,Rural
5.28188,26,8620,,Latin America (simple average),2015,Decile 4,Rural
6.35703,26,8620,,Latin America (simple average),2015,Decile 5,Rural
7.81599,26,8620,,Latin America (simple average),2015,Decile 6,Rural
9.47255,26,8620,,Latin America (simple average),2015,Decile 7,Rural
12.01141,26,8620,,Latin America (simple average),2015,Decile 8,Rural
15.66206,26,8620,,Latin America (simple average),2015,Decile 9,Rural
1.93412,26,8620,,Latin America (simple average),2015,Decile 1,Urban
34.59829,26,8620,,Latin America (simple average),2015,Decile 10,Urban
3.25236,26,8620,,Latin America (simple average),2015,Decile 2,Urban
4.25522,26,8620,,Latin America (simple average),2015,Decile 3,Urban
5.24131,26,8620,,Latin America (simple average),2015,Decile 4,Urban
6.31032,26,8620,,Latin America (simple average),2015,Decile 5,Urban
7.57061,26,8620,,Latin America (simple average),2015,Decile 6,Urban
9.27985,26,8620,,Latin America (simple average),2015,Decile 7,Urban
11.64475,26,8620,,Latin America (simple average),2015,Decile 8,Urban
15.91318,26,8620,,Latin America (simple average),2015,Decile 9,Urban
1.62802,26,8620,,Latin America (simple average),2016,Decile 1,National
35.83782,26,8620,,Latin America (simple average),2016,Decile 10,National
2.94594,26,8620,,Latin America (simple average),2016,Decile 2,National
3.97979,26,8620,,Latin America (simple average),2016,Decile 3,National
5.01627,26,8620,,Latin America (simple average),2016,Decile 4,National
6.16626,26,8620,,Latin America (simple average),2016,Decile 5,National
7.50115,26,8620,,Latin America (simple average),2016,Decile 6,National
9.22191,26,8620,,Latin America (simple average),2016,Decile 7,National
11.67683,26,8620,,Latin America (simple average),2016,Decile 8,National
16.02601,26,8620,,Latin America (simple average),2016,Decile 9,National
1.81775,26,8620,,Latin America (simple average),2016,Decile 1,Rural
34.02124,26,8620,,Latin America (simple average),2016,Decile 10,Rural
3.1677,26,8620,,Latin America (simple average),2016,Decile 2,Rural
4.21783,26,8620,,Latin America (simple average),2016,Decile 3,Rural
5.29683,26,8620,,Latin America (simple average),2016,Decile 4,Rural
6.43351,26,8620,,Latin America (simple average),2016,Decile 5,Rural
7.78758,26,8620,,Latin America (simple average),2016,Decile 6,Rural
9.52543,26,8620,,Latin America (simple average),2016,Decile 7,Rural
11.92828,26,8620,,Latin America (simple average),2016,Decile 8,Rural
15.80383,26,8620,,Latin America (simple average),2016,Decile 9,Rural
1.92138,26,8620,,Latin America (simple average),2016,Decile 1,Urban
34.66001,26,8620,,Latin America (simple average),2016,Decile 10,Urban
3.27064,26,8620,,Latin America (simple average),2016,Decile 2,Urban
4.26995,26,8620,,Latin America (simple average),2016,Decile 3,Urban
5.25231,26,8620,,Latin America (simple average),2016,Decile 4,Urban
6.33434,26,8620,,Latin America (simple average),2016,Decile 5,Urban
7.60495,26,8620,,Latin America (simple average),2016,Decile 6,Urban
9.25452,26,8620,,Latin America (simple average),2016,Decile 7,Urban
11.61677,26,8620,,Latin America (simple average),2016,Decile 8,Urban
15.81512,26,8620,,Latin America (simple average),2016,Decile 9,Urban
1.66496,26,8620,,Latin America (simple average),2017,Decile 1,National
35.79544,26,8620,,Latin America (simple average),2017,Decile 10,National
2.9833,26,8620,,Latin America (simple average),2017,Decile 2,National
4.00491,26,8620,,Latin America (simple average),2017,Decile 3,National
5.03765,26,8620,,Latin America (simple average),2017,Decile 4,National
6.18497,26,8620,,Latin America (simple average),2017,Decile 5,National
7.53141,26,8620,,Latin America (simple average),2017,Decile 6,National
9.21661,26,8620,,Latin America (simple average),2017,Decile 7,National
11.63095,26,8620,,Latin America (simple average),2017,Decile 8,National
15.9498,26,8620,,Latin America (simple average),2017,Decile 9,National
1.84787,26,8620,,Latin America (simple average),2017,Decile 1,Rural
34.31052,26,8620,,Latin America (simple average),2017,Decile 10,Rural
3.1966,26,8620,,Latin America (simple average),2017,Decile 2,Rural
4.23902,26,8620,,Latin America (simple average),2017,Decile 3,Rural
5.27602,26,8620,,Latin America (simple average),2017,Decile 4,Rural
6.39,26,8620,,Latin America (simple average),2017,Decile 5,Rural
7.72943,26,8620,,Latin America (simple average),2017,Decile 6,Rural
9.46374,26,8620,,Latin America (simple average),2017,Decile 7,Rural
11.81404,26,8620,,Latin America (simple average),2017,Decile 8,Rural
15.73276,26,8620,,Latin America (simple average),2017,Decile 9,Rural
1.96235,26,8620,,Latin America (simple average),2017,Decile 1,Urban
34.66413,26,8620,,Latin America (simple average),2017,Decile 10,Urban
3.29801,26,8620,,Latin America (simple average),2017,Decile 2,Urban
4.30199,26,8620,,Latin America (simple average),2017,Decile 3,Urban
5.24724,26,8620,,Latin America (simple average),2017,Decile 4,Urban
6.34377,26,8620,,Latin America (simple average),2017,Decile 5,Urban
7.62788,26,8620,,Latin America (simple average),2017,Decile 6,Urban
9.23946,26,8620,,Latin America (simple average),2017,Decile 7,Urban
11.59523,26,8620,,Latin America (simple average),2017,Decile 8,Urban
15.71993,26,8620,,Latin America (simple average),2017,Decile 9,Urban
1.67472,26,8620,,Latin America (simple average),2018,Decile 1,National
35.46419,26,8620,,Latin America (simple average),2018,Decile 10,National
2.99578,26,8620,,Latin America (simple average),2018,Decile 2,National
4.03797,26,8620,,Latin America (simple average),2018,Decile 3,National
5.06893,26,8620,,Latin America (simple average),2018,Decile 4,National
6.20772,26,8620,,Latin America (simple average),2018,Decile 5,National
7.51601,26,8620,,Latin America (simple average),2018,Decile 6,National
9.27503,26,8620,,Latin America (simple average),2018,Decile 7,National
11.73544,26,8620,,Latin America (simple average),2018,Decile 8,National
16.0242,26,8620,,Latin America (simple average),2018,Decile 9,National
1.8739,26,8620,,Latin America (simple average),2018,Decile 1,Rural
33.65013,26,8620,,Latin America (simple average),2018,Decile 10,Rural
3.26996,26,8620,,Latin America (simple average),2018,Decile 2,Rural
4.31988,26,8620,,Latin America (simple average),2018,Decile 3,Rural
5.36533,26,8620,,Latin America (simple average),2018,Decile 4,Rural
6.52779,26,8620,,Latin America (simple average),2018,Decile 5,Rural
7.84214,26,8620,,Latin America (simple average),2018,Decile 6,Rural
9.50182,26,8620,,Latin America (simple average),2018,Decile 7,Rural
11.85964,26,8620,,Latin America (simple average),2018,Decile 8,Rural
15.7894,26,8620,,Latin America (simple average),2018,Decile 9,Rural
1.9761,26,8620,,Latin America (simple average),2018,Decile 1,Urban
34.29904,26,8620,,Latin America (simple average),2018,Decile 10,Urban
3.33338,26,8620,,Latin America (simple average),2018,Decile 2,Urban
4.34084,26,8620,,Latin America (simple average),2018,Decile 3,Urban
5.28691,26,8620,,Latin America (simple average),2018,Decile 4,Urban
6.37915,26,8620,,Latin America (simple average),2018,Decile 5,Urban
7.68035,26,8620,,Latin America (simple average),2018,Decile 6,Urban
9.25417,26,8620,,Latin America (simple average),2018,Decile 7,Urban
11.66813,26,8620,,Latin America (simple average),2018,Decile 8,Urban
15.78195,26,8620,,Latin America (simple average),2018,Decile 9,Urban
1.68003,26,8620,,Latin America (simple average),2019,Decile 1,National
35.55388,26,8620,,Latin America (simple average),2019,Decile 10,National
2.9888,26,8620,,Latin America (simple average),2019,Decile 2,National
4.03,26,8620,,Latin America (simple average),2019,Decile 3,National
5.03981,26,8620,,Latin America (simple average),2019,Decile 4,National
6.19867,26,8620,,Latin America (simple average),2019,Decile 5,National
7.54341,26,8620,,Latin America (simple average),2019,Decile 6,National
9.22714,26,8620,,Latin America (simple average),2019,Decile 7,National
11.7311,26,8620,,Latin America (simple average),2019,Decile 8,National
16.00716,26,8620,,Latin America (simple average),2019,Decile 9,National
1.87994,26,8620,,Latin America (simple average),2019,Decile 1,Rural
33.43945,26,8620,,Latin America (simple average),2019,Decile 10,Rural
3.25365,26,8620,,Latin America (simple average),2019,Decile 2,Rural
4.3048,26,8620,,Latin America (simple average),2019,Decile 3,Rural
5.36129,26,8620,,Latin America (simple average),2019,Decile 4,Rural
6.51786,26,8620,,Latin America (simple average),2019,Decile 5,Rural
7.86502,26,8620,,Latin America (simple average),2019,Decile 6,Rural
9.59356,26,8620,,Latin America (simple average),2019,Decile 7,Rural
11.8649,26,8620,,Latin America (simple average),2019,Decile 8,Rural
15.91953,26,8620,,Latin America (simple average),2019,Decile 9,Rural
1.97172,26,8620,,Latin America (simple average),2019,Decile 1,Urban
34.41844,26,8620,,Latin America (simple average),2019,Decile 10,Urban
3.29984,26,8620,,Latin America (simple average),2019,Decile 2,Urban
4.28789,26,8620,,Latin America (simple average),2019,Decile 3,Urban
5.27921,26,8620,,Latin America (simple average),2019,Decile 4,Urban
6.36374,26,8620,,Latin America (simple average),2019,Decile 5,Urban
7.63356,26,8620,,Latin America (simple average),2019,Decile 6,Urban
9.27946,26,8620,,Latin America (simple average),2019,Decile 7,Urban
11.65921,26,8620,,Latin America (simple average),2019,Decile 8,Urban
15.80693,26,8620,,Latin America (simple average),2019,Decile 9,Urban
1.55273,26,8620,,Latin America (simple average),2020,Decile 1,National
35.62203,26,8620,,Latin America (simple average),2020,Decile 10,National
2.96185,26,8620,,Latin America (simple average),2020,Decile 2,National
4.02028,26,8620,,Latin America (simple average),2020,Decile 3,National
5.03679,26,8620,,Latin America (simple average),2020,Decile 4,National
6.19547,26,8620,,Latin America (simple average),2020,Decile 5,National
7.56278,26,8620,,Latin America (simple average),2020,Decile 6,National
9.24446,26,8620,,Latin America (simple average),2020,Decile 7,National
11.7039,26,8620,,Latin America (simple average),2020,Decile 8,National
16.09972,26,8620,,Latin America (simple average),2020,Decile 9,National
1.75476,26,8620,,Latin America (simple average),2020,Decile 1,Rural
33.40781,26,8620,,Latin America (simple average),2020,Decile 10,Rural
3.24973,26,8620,,Latin America (simple average),2020,Decile 2,Rural
4.32957,26,8620,,Latin America (simple average),2020,Decile 3,Rural
5.43021,26,8620,,Latin America (simple average),2020,Decile 4,Rural
6.55519,26,8620,,Latin America (simple average),2020,Decile 5,Rural
7.89383,26,8620,,Latin America (simple average),2020,Decile 6,Rural
9.6276,26,8620,,Latin America (simple average),2020,Decile 7,Rural
11.93885,26,8620,,Latin America (simple average),2020,Decile 8,Rural
15.81245,26,8620,,Latin America (simple average),2020,Decile 9,Rural
1.78152,26,8620,,Latin America (simple average),2020,Decile 1,Urban
34.61518,26,8620,,Latin America (simple average),2020,Decile 10,Urban
3.21059,26,8620,,Latin America (simple average),2020,Decile 2,Urban
4.24428,26,8620,,Latin America (simple average),2020,Decile 3,Urban
5.23744,26,8620,,Latin America (simple average),2020,Decile 4,Urban
6.34472,26,8620,,Latin America (simple average),2020,Decile 5,Urban
7.62741,26,8620,,Latin America (simple average),2020,Decile 6,Urban
9.27079,26,8620,,Latin America (simple average),2020,Decile 7,Urban
11.67914,26,8620,,Latin America (simple average),2020,Decile 8,Urban
15.98891,26,8620,,Latin America (simple average),2020,Decile 9,Urban
1.66035,26,8620,,Latin America (simple average),2021,Decile 1,National
35.34383,26,8620,,Latin America (simple average),2021,Decile 10,National
3.0489,26,8620,,Latin America (simple average),2021,Decile 2,National
4.06694,26,8620,,Latin America (simple average),2021,Decile 3,National
5.07353,26,8620,,Latin America (simple average),2021,Decile 4,National
6.22537,26,8620,,Latin America (simple average),2021,Decile 5,National
7.54309,26,8620,,Latin America (simple average),2021,Decile 6,National
9.27155,26,8620,,Latin America (simple average),2021,Decile 7,National
11.71551,26,8620,,Latin America (simple average),2021,Decile 8,National
16.05092,26,8620,,Latin America (simple average),2021,Decile 9,National
1.80385,26,8620,,Latin America (simple average),2021,Decile 1,Rural
33.2845,26,8620,,Latin America (simple average),2021,Decile 10,Rural
3.28639,26,8620,,Latin America (simple average),2021,Decile 2,Rural
4.36659,26,8620,,Latin America (simple average),2021,Decile 3,Rural
5.4127,26,8620,,Latin America (simple average),2021,Decile 4,Rural
6.54666,26,8620,,Latin America (simple average),2021,Decile 5,Rural
7.92215,26,8620,,Latin America (simple average),2021,Decile 6,Rural
9.60446,26,8620,,Latin America (simple average),2021,Decile 7,Rural
12.01344,26,8620,,Latin America (simple average),2021,Decile 8,Rural
