value,source_id,notes_ids,iso3,Country__ESTANDAR,Sex,Five-year age groups,Years__ESTANDAR
28.6,6547,,BLZ,Belize,Both sexes,75-79,2095
27.2,6547,,BLZ,Belize,Both sexes,75-79,2100
0.2,6547,,BLZ,Belize,Both sexes,80-84,1950
0.2,6547,,BLZ,Belize,Both sexes,80-84,1955
0.4,6547,,BLZ,Belize,Both sexes,80-84,1960
0.4,6547,,BLZ,Belize,Both sexes,80-84,1965
0.5,6547,,BLZ,Belize,Both sexes,80-84,1970
0.6,6547,,BLZ,Belize,Both sexes,80-84,1975
0.7,6547,,BLZ,Belize,Both sexes,80-84,1980
0.7,6547,,BLZ,Belize,Both sexes,80-84,1985
0.9,6547,,BLZ,Belize,Both sexes,80-84,1990
0.8,6547,,BLZ,Belize,Both sexes,80-84,1995
1.0,6547,,BLZ,Belize,Both sexes,80-84,2000
1.3,6547,,BLZ,Belize,Both sexes,80-84,2005
1.6,6547,,BLZ,Belize,Both sexes,80-84,2010
1.7,6547,,BLZ,Belize,Both sexes,80-84,2015
1.7,6547,,BLZ,Belize,Both sexes,80-84,2020
1.9,6547,,BLZ,Belize,Both sexes,80-84,2025
2.5,6547,,BLZ,Belize,Both sexes,80-84,2030
3.5,6547,,BLZ,Belize,Both sexes,80-84,2035
4.7,6547,,BLZ,Belize,Both sexes,80-84,2040
6.2,6547,,BLZ,Belize,Both sexes,80-84,2045
7.7,6547,,BLZ,Belize,Both sexes,80-84,2050
9.6,6547,,BLZ,Belize,Both sexes,80-84,2055
11.4,6547,,BLZ,Belize,Both sexes,80-84,2060
14.3,6547,,BLZ,Belize,Both sexes,80-84,2065
17.5,6547,,BLZ,Belize,Both sexes,80-84,2070
20.9,6547,,BLZ,Belize,Both sexes,80-84,2075
23.4,6547,,BLZ,Belize,Both sexes,80-84,2080
24.1,6547,,BLZ,Belize,Both sexes,80-84,2085
22.9,6547,,BLZ,Belize,Both sexes,80-84,2090
22.9,6547,,BLZ,Belize,Both sexes,80-84,2095
24.4,6547,,BLZ,Belize,Both sexes,80-84,2100
0.1,6547,,BLZ,Belize,Both sexes,85-89,1950
0.1,6547,,BLZ,Belize,Both sexes,85-89,1955
0.1,6547,,BLZ,Belize,Both sexes,85-89,1960
0.2,6547,,BLZ,Belize,Both sexes,85-89,1965
0.2,6547,,BLZ,Belize,Both sexes,85-89,1970
0.2,6547,,BLZ,Belize,Both sexes,85-89,1975
0.3,6547,,BLZ,Belize,Both sexes,85-89,1980
0.3,6547,,BLZ,Belize,Both sexes,85-89,1985
0.4,6547,,BLZ,Belize,Both sexes,85-89,1990
0.4,6547,,BLZ,Belize,Both sexes,85-89,1995
0.4,6547,,BLZ,Belize,Both sexes,85-89,2000
0.5,6547,,BLZ,Belize,Both sexes,85-89,2005
0.6,6547,,BLZ,Belize,Both sexes,85-89,2010
0.8,6547,,BLZ,Belize,Both sexes,85-89,2015
0.8,6547,,BLZ,Belize,Both sexes,85-89,2020
0.9,6547,,BLZ,Belize,Both sexes,85-89,2025
1.1,6547,,BLZ,Belize,Both sexes,85-89,2030
1.4,6547,,BLZ,Belize,Both sexes,85-89,2035
2.0,6547,,BLZ,Belize,Both sexes,85-89,2040
2.8,6547,,BLZ,Belize,Both sexes,85-89,2045
3.8,6547,,BLZ,Belize,Both sexes,85-89,2050
4.8,6547,,BLZ,Belize,Both sexes,85-89,2055
6.1,6547,,BLZ,Belize,Both sexes,85-89,2060
7.4,6547,,BLZ,Belize,Both sexes,85-89,2065
9.5,6547,,BLZ,Belize,Both sexes,85-89,2070
11.9,6547,,BLZ,Belize,Both sexes,85-89,2075
14.5,6547,,BLZ,Belize,Both sexes,85-89,2080
16.5,6547,,BLZ,Belize,Both sexes,85-89,2085
17.3,6547,,BLZ,Belize,Both sexes,85-89,2090
16.7,6547,,BLZ,Belize,Both sexes,85-89,2095
17.0,6547,,BLZ,Belize,Both sexes,85-89,2100
0.0,6547,,BLZ,Belize,Both sexes,90-94,1950
0.0,6547,,BLZ,Belize,Both sexes,90-94,1955
0.0,6547,,BLZ,Belize,Both sexes,90-94,1960
0.0,6547,,BLZ,Belize,Both sexes,90-94,1965
0.0,6547,,BLZ,Belize,Both sexes,90-94,1970
0.1,6547,,BLZ,Belize,Both sexes,90-94,1975
0.1,6547,,BLZ,Belize,Both sexes,90-94,1980
0.1,6547,,BLZ,Belize,Both sexes,90-94,1985
0.1,6547,,BLZ,Belize,Both sexes,90-94,1990
0.1,6547,,BLZ,Belize,Both sexes,90-94,1995
0.2,6547,,BLZ,Belize,Both sexes,90-94,2000
0.1,6547,,BLZ,Belize,Both sexes,90-94,2005
0.2,6547,,BLZ,Belize,Both sexes,90-94,2010
0.2,6547,,BLZ,Belize,Both sexes,90-94,2015
0.3,6547,,BLZ,Belize,Both sexes,90-94,2020
0.3,6547,,BLZ,Belize,Both sexes,90-94,2025
0.3,6547,,BLZ,Belize,Both sexes,90-94,2030
0.4,6547,,BLZ,Belize,Both sexes,90-94,2035
0.6,6547,,BLZ,Belize,Both sexes,90-94,2040
0.9,6547,,BLZ,Belize,Both sexes,90-94,2045
1.2,6547,,BLZ,Belize,Both sexes,90-94,2050
1.7,6547,,BLZ,Belize,Both sexes,90-94,2055
2.3,6547,,BLZ,Belize,Both sexes,90-94,2060
3.0,6547,,BLZ,Belize,Both sexes,90-94,2065
3.7,6547,,BLZ,Belize,Both sexes,90-94,2070
4.9,6547,,BLZ,Belize,Both sexes,90-94,2075
6.3,6547,,BLZ,Belize,Both sexes,90-94,2080
7.9,6547,,BLZ,Belize,Both sexes,90-94,2085
9.3,6547,,BLZ,Belize,Both sexes,90-94,2090
9.9,6547,,BLZ,Belize,Both sexes,90-94,2095
9.9,6547,,BLZ,Belize,Both sexes,90-94,2100
0.0,6547,,BLZ,Belize,Both sexes,95-99,1950
0.0,6547,,BLZ,Belize,Both sexes,95-99,1955
0.0,6547,,BLZ,Belize,Both sexes,95-99,1960
0.0,6547,,BLZ,Belize,Both sexes,95-99,1965
0.0,6547,,BLZ,Belize,Both sexes,95-99,1970
0.0,6547,,BLZ,Belize,Both sexes,95-99,1975
0.0,6547,,BLZ,Belize,Both sexes,95-99,1980
0.0,6547,,BLZ,Belize,Both sexes,95-99,1985
0.0,6547,,BLZ,Belize,Both sexes,95-99,1990
0.0,6547,,BLZ,Belize,Both sexes,95-99,1995
0.0,6547,,BLZ,Belize,Both sexes,95-99,2000
0.0,6547,,BLZ,Belize,Both sexes,95-99,2005
0.0,6547,,BLZ,Belize,Both sexes,95-99,2010
0.0,6547,,BLZ,Belize,Both sexes,95-99,2015
0.0,6547,,BLZ,Belize,Both sexes,95-99,2020
0.1,6547,,BLZ,Belize,Both sexes,95-99,2025
0.1,6547,,BLZ,Belize,Both sexes,95-99,2030
0.1,6547,,BLZ,Belize,Both sexes,95-99,2035
0.1,6547,,BLZ,Belize,Both sexes,95-99,2040
0.2,6547,,BLZ,Belize,Both sexes,95-99,2045
0.2,6547,,BLZ,Belize,Both sexes,95-99,2050
0.4,6547,,BLZ,Belize,Both sexes,95-99,2055
0.5,6547,,BLZ,Belize,Both sexes,95-99,2060
0.7,6547,,BLZ,Belize,Both sexes,95-99,2065
0.9,6547,,BLZ,Belize,Both sexes,95-99,2070
1.2,6547,,BLZ,Belize,Both sexes,95-99,2075
1.7,6547,,BLZ,Belize,Both sexes,95-99,2080
2.3,6547,,BLZ,Belize,Both sexes,95-99,2085
3.0,6547,,BLZ,Belize,Both sexes,95-99,2090
3.6,6547,,BLZ,Belize,Both sexes,95-99,2095
4.0,6547,,BLZ,Belize,Both sexes,95-99,2100
0.0,6547,,BLZ,Belize,Both sexes,100 and over,1950
0.0,6547,,BLZ,Belize,Both sexes,100 and over,1955
0.0,6547,,BLZ,Belize,Both sexes,100 and over,1960
0.0,6547,,BLZ,Belize,Both sexes,100 and over,1965
0.0,6547,,BLZ,Belize,Both sexes,100 and over,1970
0.0,6547,,BLZ,Belize,Both sexes,100 and over,1975
0.0,6547,,BLZ,Belize,Both sexes,100 and over,1980
0.0,6547,,BLZ,Belize,Both sexes,100 and over,1985
0.0,6547,,BLZ,Belize,Both sexes,100 and over,1990
0.0,6547,,BLZ,Belize,Both sexes,100 and over,1995
0.0,6547,,BLZ,Belize,Both sexes,100 and over,2000
0.0,6547,,BLZ,Belize,Both sexes,100 and over,2005
0.0,6547,,BLZ,Belize,Both sexes,100 and over,2010
0.0,6547,,BLZ,Belize,Both sexes,100 and over,2015
0.0,6547,,BLZ,Belize,Both sexes,100 and over,2020
0.0,6547,,BLZ,Belize,Both sexes,100 and over,2025
0.0,6547,,BLZ,Belize,Both sexes,100 and over,2030
0.0,6547,,BLZ,Belize,Both sexes,100 and over,2035
0.0,6547,,BLZ,Belize,Both sexes,100 and over,2040
0.0,6547,,BLZ,Belize,Both sexes,100 and over,2045
0.0,6547,,BLZ,Belize,Both sexes,100 and over,2050
0.0,6547,,BLZ,Belize,Both sexes,100 and over,2055
0.1,6547,,BLZ,Belize,Both sexes,100 and over,2060
0.1,6547,,BLZ,Belize,Both sexes,100 and over,2065
0.1,6547,,BLZ,Belize,Both sexes,100 and over,2070
0.2,6547,,BLZ,Belize,Both sexes,100 and over,2075
0.3,6547,,BLZ,Belize,Both sexes,100 and over,2080
0.4,6547,,BLZ,Belize,Both sexes,100 and over,2085
0.5,6547,,BLZ,Belize,Both sexes,100 and over,2090
0.7,6547,,BLZ,Belize,Both sexes,100 and over,2095
0.9,6547,,BLZ,Belize,Both sexes,100 and over,2100
496.8,6547,,BOL,Bolivia (Plurinational State of),Both sexes,0-4,1950
533.6,6547,,BOL,Bolivia (Plurinational State of),Both sexes,0-4,1955
600.3,6547,,BOL,Bolivia (Plurinational State of),Both sexes,0-4,1960
674.9,6547,,BOL,Bolivia (Plurinational State of),Both sexes,0-4,1965
754.2,6547,,BOL,Bolivia (Plurinational State of),Both sexes,0-4,1970
831.3,6547,,BOL,Bolivia (Plurinational State of),Both sexes,0-4,1975
920.5,6547,,BOL,Bolivia (Plurinational State of),Both sexes,0-4,1980
998.4,6547,,BOL,Bolivia (Plurinational State of),Both sexes,0-4,1985
1084.4,6547,,BOL,Bolivia (Plurinational State of),Both sexes,0-4,1990
1145.7,6547,,BOL,Bolivia (Plurinational State of),Both sexes,0-4,1995
1169.1,6547,,BOL,Bolivia (Plurinational State of),Both sexes,0-4,2000
1181.0,6547,,BOL,Bolivia (Plurinational State of),Both sexes,0-4,2005
1223.6,6547,,BOL,Bolivia (Plurinational State of),Both sexes,0-4,2010
1241.8,6547,,BOL,Bolivia (Plurinational State of),Both sexes,0-4,2015
1245.6,6547,,BOL,Bolivia (Plurinational State of),Both sexes,0-4,2020
1255.7,6547,,BOL,Bolivia (Plurinational State of),Both sexes,0-4,2025
1265.9,6547,,BOL,Bolivia (Plurinational State of),Both sexes,0-4,2030
1264.3,6547,,BOL,Bolivia (Plurinational State of),Both sexes,0-4,2035
1251.6,6547,,BOL,Bolivia (Plurinational State of),Both sexes,0-4,2040
1233.5,6547,,BOL,Bolivia (Plurinational State of),Both sexes,0-4,2045
1215.6,6547,,BOL,Bolivia (Plurinational State of),Both sexes,0-4,2050
1196.1,6547,,BOL,Bolivia (Plurinational State of),Both sexes,0-4,2055
1173.4,6547,,BOL,Bolivia (Plurinational State of),Both sexes,0-4,2060
1153.7,6547,,BOL,Bolivia (Plurinational State of),Both sexes,0-4,2065
1130.0,6547,,BOL,Bolivia (Plurinational State of),Both sexes,0-4,2070
1105.6,6547,,BOL,Bolivia (Plurinational State of),Both sexes,0-4,2075
1075.7,6547,,BOL,Bolivia (Plurinational State of),Both sexes,0-4,2080
1050.1,6547,,BOL,Bolivia (Plurinational State of),Both sexes,0-4,2085
1025.6,6547,,BOL,Bolivia (Plurinational State of),Both sexes,0-4,2090
999.9,6547,,BOL,Bolivia (Plurinational State of),Both sexes,0-4,2095
971.6,6547,,BOL,Bolivia (Plurinational State of),Both sexes,0-4,2100
391.9,6547,,BOL,Bolivia (Plurinational State of),Both sexes,5-9,1950
436.7,6547,,BOL,Bolivia (Plurinational State of),Both sexes,5-9,1955
472.5,6547,,BOL,Bolivia (Plurinational State of),Both sexes,5-9,1960
536.5,6547,,BOL,Bolivia (Plurinational State of),Both sexes,5-9,1965
610.0,6547,,BOL,Bolivia (Plurinational State of),Both sexes,5-9,1970
689.3,6547,,BOL,Bolivia (Plurinational State of),Both sexes,5-9,1975
768.6,6547,,BOL,Bolivia (Plurinational State of),Both sexes,5-9,1980
858.9,6547,,BOL,Bolivia (Plurinational State of),Both sexes,5-9,1985
941.4,6547,,BOL,Bolivia (Plurinational State of),Both sexes,5-9,1990
1030.3,6547,,BOL,Bolivia (Plurinational State of),Both sexes,5-9,1995
1098.1,6547,,BOL,Bolivia (Plurinational State of),Both sexes,5-9,2000
1135.5,6547,,BOL,Bolivia (Plurinational State of),Both sexes,5-9,2005
1156.2,6547,,BOL,Bolivia (Plurinational State of),Both sexes,5-9,2010
1203.2,6547,,BOL,Bolivia (Plurinational State of),Both sexes,5-9,2015
1224.4,6547,,BOL,Bolivia (Plurinational State of),Both sexes,5-9,2020
1231.1,6547,,BOL,Bolivia (Plurinational State of),Both sexes,5-9,2025
1242.5,6547,,BOL,Bolivia (Plurinational State of),Both sexes,5-9,2030
1254.0,6547,,BOL,Bolivia (Plurinational State of),Both sexes,5-9,2035
1253.7,6547,,BOL,Bolivia (Plurinational State of),Both sexes,5-9,2040
1242.2,6547,,BOL,Bolivia (Plurinational State of),Both sexes,5-9,2045
1225.3,6547,,BOL,Bolivia (Plurinational State of),Both sexes,5-9,2050
1208.2,6547,,BOL,Bolivia (Plurinational State of),Both sexes,5-9,2055
1189.5,6547,,BOL,Bolivia (Plurinational State of),Both sexes,5-9,2060
1167.6,6547,,BOL,Bolivia (Plurinational State of),Both sexes,5-9,2065
1148.5,6547,,BOL,Bolivia (Plurinational State of),Both sexes,5-9,2070
1125.4,6547,,BOL,Bolivia (Plurinational State of),Both sexes,5-9,2075
1101.5,6547,,BOL,Bolivia (Plurinational State of),Both sexes,5-9,2080
1071.9,6547,,BOL,Bolivia (Plurinational State of),Both sexes,5-9,2085
1046.7,6547,,BOL,Bolivia (Plurinational State of),Both sexes,5-9,2090
1022.6,6547,,BOL,Bolivia (Plurinational State of),Both sexes,5-9,2095
997.2,6547,,BOL,Bolivia (Plurinational State of),Both sexes,5-9,2100
328.9,6547,,BOL,Bolivia (Plurinational State of),Both sexes,10-14,1950
383.8,6547,,BOL,Bolivia (Plurinational State of),Both sexes,10-14,1955
428.6,6547,,BOL,Bolivia (Plurinational State of),Both sexes,10-14,1960
464.1,6547,,BOL,Bolivia (Plurinational State of),Both sexes,10-14,1965
527.8,6547,,BOL,Bolivia (Plurinational State of),Both sexes,10-14,1970
600.9,6547,,BOL,Bolivia (Plurinational State of),Both sexes,10-14,1975
680.0,6547,,BOL,Bolivia (Plurinational State of),Both sexes,10-14,1980
758.3,6547,,BOL,Bolivia (Plurinational State of),Both sexes,10-14,1985
847.9,6547,,BOL,Bolivia (Plurinational State of),Both sexes,10-14,1990
922.3,6547,,BOL,Bolivia (Plurinational State of),Both sexes,10-14,1995
1006.2,6547,,BOL,Bolivia (Plurinational State of),Both sexes,10-14,2000
1085.6,6547,,BOL,Bolivia (Plurinational State of),Both sexes,10-14,2005
1126.6,6547,,BOL,Bolivia (Plurinational State of),Both sexes,10-14,2010
1148.0,6547,,BOL,Bolivia (Plurinational State of),Both sexes,10-14,2015
1195.4,6547,,BOL,Bolivia (Plurinational State of),Both sexes,10-14,2020
1217.4,6547,,BOL,Bolivia (Plurinational State of),Both sexes,10-14,2025
1224.3,6547,,BOL,Bolivia (Plurinational State of),Both sexes,10-14,2030
1236.3,6547,,BOL,Bolivia (Plurinational State of),Both sexes,10-14,2035
1248.3,6547,,BOL,Bolivia (Plurinational State of),Both sexes,10-14,2040
1248.5,6547,,BOL,Bolivia (Plurinational State of),Both sexes,10-14,2045
1237.6,6547,,BOL,Bolivia (Plurinational State of),Both sexes,10-14,2050
1221.0,6547,,BOL,Bolivia (Plurinational State of),Both sexes,10-14,2055
1204.4,6547,,BOL,Bolivia (Plurinational State of),Both sexes,10-14,2060
1186.1,6547,,BOL,Bolivia (Plurinational State of),Both sexes,10-14,2065
1164.5,6547,,BOL,Bolivia (Plurinational State of),Both sexes,10-14,2070
1145.6,6547,,BOL,Bolivia (Plurinational State of),Both sexes,10-14,2075
1122.8,6547,,BOL,Bolivia (Plurinational State of),Both sexes,10-14,2080
1099.0,6547,,BOL,Bolivia (Plurinational State of),Both sexes,10-14,2085
1069.7,6547,,BOL,Bolivia (Plurinational State of),Both sexes,10-14,2090
1044.8,6547,,BOL,Bolivia (Plurinational State of),Both sexes,10-14,2095
1020.8,6547,,BOL,Bolivia (Plurinational State of),Both sexes,10-14,2100
296.2,6547,,BOL,Bolivia (Plurinational State of),Both sexes,15-19,1950
321.4,6547,,BOL,Bolivia (Plurinational State of),Both sexes,15-19,1955
376.4,6547,,BOL,Bolivia (Plurinational State of),Both sexes,15-19,1960
420.3,6547,,BOL,Bolivia (Plurinational State of),Both sexes,15-19,1965
455.8,6547,,BOL,Bolivia (Plurinational State of),Both sexes,15-19,1970
518.9,6547,,BOL,Bolivia (Plurinational State of),Both sexes,15-19,1975
590.9,6547,,BOL,Bolivia (Plurinational State of),Both sexes,15-19,1980
667.2,6547,,BOL,Bolivia (Plurinational State of),Both sexes,15-19,1985
743.9,6547,,BOL,Bolivia (Plurinational State of),Both sexes,15-19,1990
821.3,6547,,BOL,Bolivia (Plurinational State of),Both sexes,15-19,1995
883.6,6547,,BOL,Bolivia (Plurinational State of),Both sexes,15-19,2000
986.4,6547,,BOL,Bolivia (Plurinational State of),Both sexes,15-19,2005
1074.2,6547,,BOL,Bolivia (Plurinational State of),Both sexes,15-19,2010
1116.3,6547,,BOL,Bolivia (Plurinational State of),Both sexes,15-19,2015
1139.0,6547,,BOL,Bolivia (Plurinational State of),Both sexes,15-19,2020
1188.6,6547,,BOL,Bolivia (Plurinational State of),Both sexes,15-19,2025
1211.0,6547,,BOL,Bolivia (Plurinational State of),Both sexes,15-19,2030
1218.4,6547,,BOL,Bolivia (Plurinational State of),Both sexes,15-19,2035
1230.7,6547,,BOL,Bolivia (Plurinational State of),Both sexes,15-19,2040
1243.1,6547,,BOL,Bolivia (Plurinational State of),Both sexes,15-19,2045
1243.8,6547,,BOL,Bolivia (Plurinational State of),Both sexes,15-19,2050
1233.1,6547,,BOL,Bolivia (Plurinational State of),Both sexes,15-19,2055
1216.8,6547,,BOL,Bolivia (Plurinational State of),Both sexes,15-19,2060
1200.6,6547,,BOL,Bolivia (Plurinational State of),Both sexes,15-19,2065
1182.5,6547,,BOL,Bolivia (Plurinational State of),Both sexes,15-19,2070
1161.2,6547,,BOL,Bolivia (Plurinational State of),Both sexes,15-19,2075
1142.6,6547,,BOL,Bolivia (Plurinational State of),Both sexes,15-19,2080
1119.9,6547,,BOL,Bolivia (Plurinational State of),Both sexes,15-19,2085
1096.4,6547,,BOL,Bolivia (Plurinational State of),Both sexes,15-19,2090
1067.5,6547,,BOL,Bolivia (Plurinational State of),Both sexes,15-19,2095
1042.7,6547,,BOL,Bolivia (Plurinational State of),Both sexes,15-19,2100
266.1,6547,,BOL,Bolivia (Plurinational State of),Both sexes,20-24,1950
284.2,6547,,BOL,Bolivia (Plurinational State of),Both sexes,20-24,1955
311.2,6547,,BOL,Bolivia (Plurinational State of),Both sexes,20-24,1960
364.1,6547,,BOL,Bolivia (Plurinational State of),Both sexes,20-24,1965
407.4,6547,,BOL,Bolivia (Plurinational State of),Both sexes,20-24,1970
442.3,6547,,BOL,Bolivia (Plurinational State of),Both sexes,20-24,1975
502.6,6547,,BOL,Bolivia (Plurinational State of),Both sexes,20-24,1980
568.3,6547,,BOL,Bolivia (Plurinational State of),Both sexes,20-24,1985
640.5,6547,,BOL,Bolivia (Plurinational State of),Both sexes,20-24,1990
708.6,6547,,BOL,Bolivia (Plurinational State of),Both sexes,20-24,1995
777.0,6547,,BOL,Bolivia (Plurinational State of),Both sexes,20-24,2000
852.5,6547,,BOL,Bolivia (Plurinational State of),Both sexes,20-24,2005
965.4,6547,,BOL,Bolivia (Plurinational State of),Both sexes,20-24,2010
1055.1,6547,,BOL,Bolivia (Plurinational State of),Both sexes,20-24,2015
1099.5,6547,,BOL,Bolivia (Plurinational State of),Both sexes,20-24,2020
1127.6,6547,,BOL,Bolivia (Plurinational State of),Both sexes,20-24,2025
1178.4,6547,,BOL,Bolivia (Plurinational State of),Both sexes,20-24,2030
1201.2,6547,,BOL,Bolivia (Plurinational State of),Both sexes,20-24,2035
1209.1,6547,,BOL,Bolivia (Plurinational State of),Both sexes,20-24,2040
1222.0,6547,,BOL,Bolivia (Plurinational State of),Both sexes,20-24,2045
1235.0,6547,,BOL,Bolivia (Plurinational State of),Both sexes,20-24,2050
1235.9,6547,,BOL,Bolivia (Plurinational State of),Both sexes,20-24,2055
1225.7,6547,,BOL,Bolivia (Plurinational State of),Both sexes,20-24,2060
1210.0,6547,,BOL,Bolivia (Plurinational State of),Both sexes,20-24,2065
1194.2,6547,,BOL,Bolivia (Plurinational State of),Both sexes,20-24,2070
1176.6,6547,,BOL,Bolivia (Plurinational State of),Both sexes,20-24,2075
1155.6,6547,,BOL,Bolivia (Plurinational State of),Both sexes,20-24,2080
1137.3,6547,,BOL,Bolivia (Plurinational State of),Both sexes,20-24,2085
1115.1,6547,,BOL,Bolivia (Plurinational State of),Both sexes,20-24,2090
1092.1,6547,,BOL,Bolivia (Plurinational State of),Both sexes,20-24,2095
1063.4,6547,,BOL,Bolivia (Plurinational State of),Both sexes,20-24,2100
217.3,6547,,BOL,Bolivia (Plurinational State of),Both sexes,25-29,1950
252.0,6547,,BOL,Bolivia (Plurinational State of),Both sexes,25-29,1955
272.5,6547,,BOL,Bolivia (Plurinational State of),Both sexes,25-29,1960
297.8,6547,,BOL,Bolivia (Plurinational State of),Both sexes,25-29,1965
349.5,6547,,BOL,Bolivia (Plurinational State of),Both sexes,25-29,1970
391.7,6547,,BOL,Bolivia (Plurinational State of),Both sexes,25-29,1975
424.0,6547,,BOL,Bolivia (Plurinational State of),Both sexes,25-29,1980
477.1,6547,,BOL,Bolivia (Plurinational State of),Both sexes,25-29,1985
537.8,6547,,BOL,Bolivia (Plurinational State of),Both sexes,25-29,1990
603.5,6547,,BOL,Bolivia (Plurinational State of),Both sexes,25-29,1995
667.7,6547,,BOL,Bolivia (Plurinational State of),Both sexes,25-29,2000
744.3,6547,,BOL,Bolivia (Plurinational State of),Both sexes,25-29,2005
828.2,6547,,BOL,Bolivia (Plurinational State of),Both sexes,25-29,2010
942.8,6547,,BOL,Bolivia (Plurinational State of),Both sexes,25-29,2015
1034.5,6547,,BOL,Bolivia (Plurinational State of),Both sexes,25-29,2020
1085.1,6547,,BOL,Bolivia (Plurinational State of),Both sexes,25-29,2025
1114.8,6547,,BOL,Bolivia (Plurinational State of),Both sexes,25-29,2030
1165.7,6547,,BOL,Bolivia (Plurinational State of),Both sexes,25-29,2035
1189.1,6547,,BOL,Bolivia (Plurinational State of),Both sexes,25-29,2040
1197.8,6547,,BOL,Bolivia (Plurinational State of),Both sexes,25-29,2045
1211.4,6547,,BOL,Bolivia (Plurinational State of),Both sexes,25-29,2050
1224.5,6547,,BOL,Bolivia (Plurinational State of),Both sexes,25-29,2055
1226.1,6547,,BOL,Bolivia (Plurinational State of),Both sexes,25-29,2060
1216.6,6547,,BOL,Bolivia (Plurinational State of),Both sexes,25-29,2065
1201.5,6547,,BOL,Bolivia (Plurinational State of),Both sexes,25-29,2070
1186.2,6547,,BOL,Bolivia (Plurinational State of),Both sexes,25-29,2075
1169.1,6547,,BOL,Bolivia (Plurinational State of),Both sexes,25-29,2080
1148.5,6547,,BOL,Bolivia (Plurinational State of),Both sexes,25-29,2085
1130.7,6547,,BOL,Bolivia (Plurinational State of),Both sexes,25-29,2090
1109.3,6547,,BOL,Bolivia (Plurinational State of),Both sexes,25-29,2095
1086.7,6547,,BOL,Bolivia (Plurinational State of),Both sexes,25-29,2100
182.9,6547,,BOL,Bolivia (Plurinational State of),Both sexes,30-34,1950
204.8,6547,,BOL,Bolivia (Plurinational State of),Both sexes,30-34,1955
240.7,6547,,BOL,Bolivia (Plurinational State of),Both sexes,30-34,1960
259.9,6547,,BOL,Bolivia (Plurinational State of),Both sexes,30-34,1965
284.7,6547,,BOL,Bolivia (Plurinational State of),Both sexes,30-34,1970
335.0,6547,,BOL,Bolivia (Plurinational State of),Both sexes,30-34,1975
374.9,6547,,BOL,Bolivia (Plurinational State of),Both sexes,30-34,1980
401.8,6547,,BOL,Bolivia (Plurinational State of),Both sexes,30-34,1985
450.8,6547,,BOL,Bolivia (Plurinational State of),Both sexes,30-34,1990
508.1,6547,,BOL,Bolivia (Plurinational State of),Both sexes,30-34,1995
571.6,6547,,BOL,Bolivia (Plurinational State of),Both sexes,30-34,2000
639.8,6547,,BOL,Bolivia (Plurinational State of),Both sexes,30-34,2005
722.4,6547,,BOL,Bolivia (Plurinational State of),Both sexes,30-34,2010
807.8,6547,,BOL,Bolivia (Plurinational State of),Both sexes,30-34,2015
923.5,6547,,BOL,Bolivia (Plurinational State of),Both sexes,30-34,2020
1019.4,6547,,BOL,Bolivia (Plurinational State of),Both sexes,30-34,2025
1071.2,6547,,BOL,Bolivia (Plurinational State of),Both sexes,30-34,2030
1101.3,6547,,BOL,Bolivia (Plurinational State of),Both sexes,30-34,2035
1152.5,6547,,BOL,Bolivia (Plurinational State of),Both sexes,30-34,2040
1176.7,6547,,BOL,Bolivia (Plurinational State of),Both sexes,30-34,2045
1186.1,6547,,BOL,Bolivia (Plurinational State of),Both sexes,30-34,2050
1200.0,6547,,BOL,Bolivia (Plurinational State of),Both sexes,30-34,2055
1213.8,6547,,BOL,Bolivia (Plurinational State of),Both sexes,30-34,2060
1216.0,6547,,BOL,Bolivia (Plurinational State of),Both sexes,30-34,2065
1207.2,6547,,BOL,Bolivia (Plurinational State of),Both sexes,30-34,2070
1192.7,6547,,BOL,Bolivia (Plurinational State of),Both sexes,30-34,2075
1178.1,6547,,BOL,Bolivia (Plurinational State of),Both sexes,30-34,2080
1161.4,6547,,BOL,Bolivia (Plurinational State of),Both sexes,30-34,2085
1141.4,6547,,BOL,Bolivia (Plurinational State of),Both sexes,30-34,2090
1124.4,6547,,BOL,Bolivia (Plurinational State of),Both sexes,30-34,2095
1103.5,6547,,BOL,Bolivia (Plurinational State of),Both sexes,30-34,2100
167.5,6547,,BOL,Bolivia (Plurinational State of),Both sexes,35-39,1950
171.8,6547,,BOL,Bolivia (Plurinational State of),Both sexes,35-39,1955
194.6,6547,,BOL,Bolivia (Plurinational State of),Both sexes,35-39,1960
228.8,6547,,BOL,Bolivia (Plurinational State of),Both sexes,35-39,1965
247.7,6547,,BOL,Bolivia (Plurinational State of),Both sexes,35-39,1970
272.0,6547,,BOL,Bolivia (Plurinational State of),Both sexes,35-39,1975
320.2,6547,,BOL,Bolivia (Plurinational State of),Both sexes,35-39,1980
355.9,6547,,BOL,Bolivia (Plurinational State of),Both sexes,35-39,1985
380.2,6547,,BOL,Bolivia (Plurinational State of),Both sexes,35-39,1990
428.5,6547,,BOL,Bolivia (Plurinational State of),Both sexes,35-39,1995
486.5,6547,,BOL,Bolivia (Plurinational State of),Both sexes,35-39,2000
549.7,6547,,BOL,Bolivia (Plurinational State of),Both sexes,35-39,2005
620.7,6547,,BOL,Bolivia (Plurinational State of),Both sexes,35-39,2010
704.1,6547,,BOL,Bolivia (Plurinational State of),Both sexes,35-39,2015
789.9,6547,,BOL,Bolivia (Plurinational State of),Both sexes,35-39,2020
